id,user,timestamp,commentText
UgwINrmEJuHomV9s5p14AaABAg,jay makak,1532454245551,"Just love this old cooze(Lawrence Wilkerson) slobbing Comey's knob.Proves even old Obama lap dog trans-generals sound like menopausal old hags.Funny,we don't even ask this bitch to opine anymore."
Ugxi9pQMdsmsCP3Quux4AaABAg,Number Elijah,1532454245561,Bills audience will clap for ANYTHING
UgxDmvMhfNMqG_w8c6t4AaABAg,Brian Fike,1532454245571,"A muslim blows people up, liberals blame white Christians. Then get offended when we call them libtards lol."
UgwSunHIJinNGaHyvKR4AaABAg,Brendan Burgess,1532454245582,And this is why I voted a Trump
Ugz82y7CbuuHybkNvZd4AaABAg,J-Lynn,1532454245591,"Violent ideology pushed by some Muslim followers is definitely a problem, but most of our country's violent terrorists are American bred white men that likely have Christian backgrounds"
UgzpwfFmE3t85GVDpgp4AaABAg,Gowidafloman,1532454252891,Stupid blonde cunt!
UgzmcpiqEhVU1edccxt4AaABAg,The Rusty Cutlass,1532454252899,The Orlando shooter was Muslim and he killed all those people because his religion told him being gay was wrong...
UgwoaPDKH_i3HDb4RW94AaABAg,Welp this is here,1532454252910,Islamic terrorists would kill ever person in this room and they still think nothing is wrong with Islam
Ugy-srvsmlUJxmC4jGd4AaABAg,Dude,1532454252921,"Islam is a religion that is just fine with fucking little boys.
 They are fucking animals"
Ugw1xA7fiejvF-lazkd4AaABAg,Diego Nunez,1532454252932,"That ""You Can Pee Next To Me"" guy is such a fucking faggot."
UgxnnF8SYPbjUJO5EsN4AaABAg,High Overlord Snarffie Beagle,1532454252943,people are idiots
Ugw2hVQmd4e74F85S8l4AaABAg,Sound Effects Studio,1532454252946,Who is this woman?
